scope,condition,prompt_id,prompt,reward_model,n,raw_mean,raw_var,z_mean,z_var
all_rollouts,imagereward,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,imagereward,44,-1.8144844113425775,0.4226201053729658,-0.9152602076150924,0.1535493984991025
all_rollouts,imagereward,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,pickscore,44,19.978294112465598,0.5980169108682662,-0.4095431881942828,0.12361322199687622
all_rollouts,imagereward,parti_00973,a view of the Milllenium Wheel from the Thames,hpsv2,44,0.19523759321732956,0.0017181761153278593,-0.46842170181740445,0.3694264575639223
all_rollouts,imagereward,parti_00973,a view of the Milllenium Wheel from the Thames,imagereward,44,-0.8862068590242416,1.8566881362167984,-0.35572575706401194,0.6745853850585548
all_rollouts,imagereward,parti_00973,a view of the Milllenium Wheel from the Thames,pickscore,44,19.576381596651945,1.3620740264457123,-0.5922720972010219,0.2815478223897623
all_rollouts,imagereward,parti_00995,a red block to the left of a blue pyramid,hpsv2,44,0.24118874289772727,0.0004342498285321807,0.20537136941948306,0.09336841224903912
all_rollouts,imagereward,parti_00995,a red block to the left of a blue pyramid,imagereward,44,-0.2890691418539394,0.9245456328168414,0.004208751365888571,0.33591261750009316
all_rollouts,imagereward,parti_00995,a red block to the left of a blue pyramid,pickscore,44,20.26657351580533,0.5861070019147949,-0.2784773995244753,0.12115138154943723
all_rollouts,ir_ps,parti_00233,the Great Wall,hpsv2,44,0.1880770596590909,0.0002967121737199909,-0.5734183761434569,0.0637963281386618
all_rollouts,ir_ps,parti_00233,the Great Wall,imagereward,44,-1.816695325923237,0.8923032790926652,-0.9165928724759578,0.324198091954335
all_rollouts,ir_ps,parti_00233,the Great Wall,pickscore,44,18.228273911909625,0.3922999027474426,-1.205187188829518,0.08109044089951317
all_rollouts,ir_ps,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",hpsv2,44,0.22459272904829544,0.0011262093802587173,-0.037980085760077484,0.24214720371947904
all_rollouts,ir_ps,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",imagereward,44,0.026279000099748373,1.0523470737344753,0.19428999258484148,0.3823463629152647
all_rollouts,ir_ps,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",pickscore,44,19.59832442890514,0.9112866580782704,-0.5822958221650799,0.1883677165655188
all_rollouts,ir_ps,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",hpsv2,44,0.23417247425426135,0.0005984250495474131,0.10249008721468389,0.1286678613441385
all_rollouts,ir_ps,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",imagereward,44,0.3627840565009551,0.790050387572504,0.3971239094137817,0.28704683060140296
all_rollouts,ir_ps,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",pickscore,44,20.03686185316606,0.41387383093961055,-0.38291545469481925,0.08554988464850538
all_rollouts,ir_ps,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",hpsv2,44,0.2790499600497159,0.00115562697388153,0.760539759395321,0.24847230468275075
all_rollouts,ir_ps,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",imagereward,44,1.3924336291172288,1.1375636430628224,1.0177620002898928,0.4133078642640401
all_rollouts,ir_ps,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",pickscore,44,22.340252919630572,0.9934212253681944,0.6643177615657984,0.20534536103594955
all_rollouts,ir_ps,parti_00555,the Taj Mahal at sunrise,hpsv2,44,0.2006378173828125,0.002282695736476155,-0.3892368794324137,0.4908042849040186
all_rollouts,ir_ps,parti_00555,the Taj Mahal at sunrise,imagereward,44,-0.6782197908667679,1.7583163239214594,-0.23035815594883047,0.6388442255273828
all_rollouts,ir_ps,parti_00555,the Taj Mahal at sunrise,pickscore,44,19.308344320817426,3.6885133490551962,-0.7141348336406314,0.7624349933402464
all_rollouts,ir_ps,parti_00674,an elder politician giving a campaign speech,hpsv2,44,0.15547873757102273,0.0014964796240435597,-1.0514156343112664,0.32175931291042914
all_rollouts,ir_ps,parti_00674,an elder politician giving a campaign speech,imagereward,44,-1.545497458851473,0.7016310998813755,-0.7531239302790378,0.2549216944138799
all_rollouts,ir_ps,parti_00674,an elder politician giving a campaign speech,pickscore,44,19.26093326915394,1.3398863584939704,-0.735690195577525,0.27696151542374436
all_rollouts,ir_ps,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,hpsv2,44,0.2528908469460227,0.00032168611033522306,0.3769622149472976,0.06916599475949634
all_rollouts,ir_ps,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,imagereward,44,0.254847230728377,0.2877802374616007,0.33206322540601413,0.1045584007962919
all_rollouts,ir_ps,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,pickscore,44,20.629936261610553,0.24989844917048454,-0.1132750843383871,0.05165531594940289
all_rollouts,ir_ps,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,hpsv2,44,0.18586314808238635,0.0008144075913358693,-0.6058815090811516,0.17510644502409836
all_rollouts,ir_ps,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,imagereward,44,-1.7646199010989883,0.5146683745408682,-0.8852035599330883,0.18699304252815688
all_rollouts,ir_ps,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,pickscore,44,19.931703090667725,0.5416660057822641,-0.4307257248102412,0.11196519530477599
all_rollouts,ir_ps,parti_00973,a view of the Milllenium Wheel from the Thames,hpsv2,44,0.19821583140980115,0.0017761682351188732,-0.42475105869883906,0.38189539086470253
all_rollouts,ir_ps,parti_00973,a view of the Milllenium Wheel from the Thames,imagereward,44,-0.8095720469401303,1.8770680691373505,-0.3095328728716948,0.6819899699366004
all_rollouts,ir_ps,parti_00973,a view of the Milllenium Wheel from the Thames,pickscore,44,19.703932198611174,1.3889702309323655,-0.5342814116112032,0.28710740847446814
all_rollouts,ir_ps,parti_00995,a red block to the left of a blue pyramid,hpsv2,44,0.24043412642045456,0.0004648643114602087,0.1943062414006197,0.09995085736473931
all_rollouts,ir_ps,parti_00995,a red block to the left of a blue pyramid,imagereward,44,-0.22331444402648645,0.8362307863091605,0.04384346905150924,0.30382542763999976
all_rollouts,ir_ps,parti_00995,a red block to the left of a blue pyramid,pickscore,44,20.29911656813188,0.5745130321692626,-0.263681750686964,0.11875484738805585
all_rollouts,no_rl,parti_00233,the Great Wall,hpsv2,44,0.18939208984375,0.00032637736131978587,-0.554135763345879,0.0701746644862546
all_rollouts,no_rl,parti_00233,the Great Wall,imagereward,44,-1.7528779212046752,0.8467415505780965,-0.8781258898417047,0.30764427466299393
all_rollouts,no_rl,parti_00233,the Great Wall,pickscore,44,18.27009699561379,0.3681429218138097,-1.1861723879565254,0.07609706664428031
all_rollouts,no_rl,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",hpsv2,44,0.23665826970880682,0.000852156225710036,0.13893992068858663,0.18322280990096845
all_rollouts,no_rl,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",imagereward,44,0.33716289343481715,0.9218910731973525,0.3816803350615982,0.33494814366728104
all_rollouts,no_rl,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",pickscore,44,20.08190280740911,0.5726055653647594,-0.3624376539157275,0.11836056402704791
all_rollouts,no_rl,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",hpsv2,44,0.2364474209872159,0.0005191685769699088,0.13584819374213952,0.1116268620879403
all_rollouts,no_rl,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",imagereward,44,0.4636809064752676,0.6036388685913986,0.4579411330681909,0.2193184470035796
all_rollouts,no_rl,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",pickscore,44,20.009077895771373,0.32913293926759996,-0.3955473883193364,0.06803349930204987
all_rollouts,no_rl,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",hpsv2,44,0.2739202325994318,0.0010340740199320916,0.6853212972376802,0.2223371042318919
all_rollouts,no_rl,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",imagereward,44,1.444951163774187,1.0453701517591794,1.0494178017527094,0.3798114570765174
all_rollouts,no_rl,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",pickscore,44,21.969754349101674,0.9464948053171565,0.4958711546114353,0.19564542467317095
all_rollouts,no_rl,parti_00555,the Taj Mahal at sunrise,hpsv2,44,0.2094546231356534,0.0018861911635664752,-0.25995387632966493,0.40555151106367915
all_rollouts,no_rl,parti_00555,the Taj Mahal at sunrise,imagereward,44,-0.41065007863058284,1.6912214904170422,-0.06907614331556293,0.6144668445272317
all_rollouts,no_rl,parti_00555,the Taj Mahal at sunrise,pickscore,44,19.732503175735474,3.1221246200606623,-0.5212916606734628,0.6453594818934596
all_rollouts,no_rl,parti_00674,an elder politician giving a campaign speech,hpsv2,44,0.16836964000355115,0.0016019263582394696,-0.8623931440919705,0.3444315018252694
all_rollouts,no_rl,parti_00674,an elder politician giving a campaign speech,imagereward,44,-1.3900847547708757,0.8567402351014246,-0.6594463854873763,0.31127706916287795
all_rollouts,no_rl,parti_00674,an elder politician giving a campaign speech,pickscore,44,19.56998348236084,1.4037584869933368,-0.5951809900523608,0.29016421831744965
all_rollouts,no_rl,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,hpsv2,44,0.25269664417613635,0.0004846972214495152,0.37411457170714885,0.1042151476287997
all_rollouts,no_rl,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,imagereward,44,0.31497063288803806,0.351535689966739,0.3683035876862936,0.12772249369850408
all_rollouts,no_rl,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,pickscore,44,20.420644109899346,0.3207902319544456,-0.20842944017733994,0.06630901808351945
all_rollouts,no_rl,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,hpsv2,44,0.18931718306107956,0.0009364722883348484,-0.5552341400242219,0.20135167576829463
all_rollouts,no_rl,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,imagereward,44,-1.700184840200977,0.7005234167130273,-0.8463642749522635,0.2545192429401685
all_rollouts,no_rl,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,pickscore,44,20.051165450703014,0.6479482767531553,-0.3764123460083236,0.1339342963738108
all_rollouts,no_rl,parti_00973,a view of the Milllenium Wheel from the Thames,hpsv2,44,0.1738558682528409,0.0013259566895049422,-0.7819472225577712,0.2850950367177728
all_rollouts,no_rl,parti_00973,a view of the Milllenium Wheel from the Thames,imagereward,44,-1.5416229505261236,1.2221422044828498,-0.7507885071272383,0.4440375599572998
all_rollouts,no_rl,parti_00973,a view of the Milllenium Wheel from the Thames,pickscore,44,18.975670207630504,1.2274720763991476,-0.8653846090659272,0.25372489559633643
all_rollouts,no_rl,parti_00995,a red block to the left of a blue pyramid,hpsv2,44,0.22712846235795456,0.00039945029305101193,-0.000798001167279366,0.08588613554702303
all_rollouts,no_rl,parti_00995,a red block to the left of a blue pyramid,imagereward,44,-0.9278195646845482,0.5238090424557619,-0.380808494807086,0.19031409621767154
all_rollouts,no_rl,parti_00995,a red block to the left of a blue pyramid,pickscore,44,19.710317481647838,0.24935348929104972,-0.5313783524700191,0.051542669893193255
all_rollouts,pickscore,parti_00233,the Great Wall,hpsv2,44,0.1862820712002841,0.0003300215537023847,-0.5997387358059737,0.07095820528313503
all_rollouts,pickscore,parti_00233,the Great Wall,imagereward,44,-1.8093542830849236,0.7820337748626658,-0.9121679390487202,0.28413417679258923
all_rollouts,pickscore,parti_00233,the Great Wall,pickscore,44,18.172395792874422,0.39731666929447174,-1.230592089963239,0.08212743277317774
all_rollouts,pickscore,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",hpsv2,44,0.2245760830965909,0.0010667833919000926,-0.03822416946637594,0.22936997316044966
all_rollouts,pickscore,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",imagereward,44,0.09560640301259066,1.0268040277211121,0.2360782165918655,0.373065878382411
all_rollouts,pickscore,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",pickscore,44,19.71483564376831,0.8502097530928612,-0.529324176990268,0.17574280098598824
all_rollouts,pickscore,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",hpsv2,44,0.23214166814630682,0.0007464252097284063,0.07271187504627227,0.16048949732592163
all_rollouts,pickscore,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",imagereward,44,0.4804719076068564,0.7390379301105647,0.4680621831451879,0.2685126149792447
all_rollouts,pickscore,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",pickscore,44,19.936935858293012,0.39808283053822857,-0.4283466550335287,0.08228580230786607
all_rollouts,pickscore,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",hpsv2,44,0.2826760031960227,0.0012454673112320851,0.8137093267506681,0.2677889493955253
all_rollouts,pickscore,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",imagereward,44,1.4481175599450415,1.0281615907059678,1.0513263987421135,0.3735591180013952
all_rollouts,pickscore,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",pickscore,44,22.393218430605803,0.9682893551100922,0.688398449911358,0.2001504720604841
all_rollouts,pickscore,parti_00555,the Taj Mahal at sunrise,hpsv2,44,0.20171564275568182,0.0025426944359412404,-0.37343245944958875,0.5467068187931509
all_rollouts,pickscore,parti_00555,the Taj Mahal at sunrise,imagereward,44,-0.7224975499239835,1.9068586392441123,-0.25704729813894145,0.6928136956957001
all_rollouts,pickscore,parti_00555,the Taj Mahal at sunrise,pickscore,44,19.338443582708184,4.001224720786427,-0.7004502503773512,0.8270740687781574
all_rollouts,pickscore,parti_00674,an elder politician giving a campaign speech,hpsv2,44,0.15888283469460227,0.0014039677573686926,-1.0015005163732322,0.3018682604837108
all_rollouts,pickscore,parti_00674,an elder politician giving a campaign speech,imagereward,44,-1.5460655462547122,0.6966011779464355,-0.7534663542364441,0.2530941867354985
all_rollouts,pickscore,parti_00674,an elder politician giving a campaign speech,pickscore,44,19.309783068570223,1.2520133549088386,-0.713480709181053,0.2587977061697046
all_rollouts,pickscore,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,hpsv2,44,0.2534845525568182,0.00026477939482723176,0.3856678671386092,0.056930435124968655
all_rollouts,pickscore,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,imagereward,44,0.2726844058118083,0.2748925215772349,0.3428148739132577,0.09987594249174604
all_rollouts,pickscore,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,pickscore,44,20.618052395907316,0.2918825106255106,-0.11867806565719166,0.060333640951007836
all_rollouts,pickscore,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,hpsv2,44,0.18683971058238635,0.0008599850453483632,-0.5915619316449755,0.1849060908406189
all_rollouts,pickscore,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,imagereward,44,-1.6585379899902777,0.9618303103890612,-0.821260956023966,0.34945915667715133
all_rollouts,pickscore,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,pickscore,44,19.994060429659758,0.6043066248139574,-0.4023750562586292,0.12491333875300058
all_rollouts,pickscore,parti_00973,a view of the Milllenium Wheel from the Thames,hpsv2,44,0.1965304287997159,0.0018510828798845508,-0.4494645339615577,0.3980028501574672
all_rollouts,pickscore,parti_00973,a view of the Milllenium Wheel from the Thames,imagereward,44,-0.88461982304315,1.8464359676521027,-0.3547691452150374,0.6708604929003099
all_rollouts,pickscore,parti_00973,a view of the Milllenium Wheel from the Thames,pickscore,44,19.61885265870528,1.4755135014067555,-0.5729626939652157,0.30499635494247707
all_rollouts,pickscore,parti_00995,a red block to the left of a blue pyramid,hpsv2,44,0.24085582386363635,0.0004902841172813109,0.20048969529351393,0.1054163906896864
all_rollouts,pickscore,parti_00995,a red block to the left of a blue pyramid,imagereward,44,-0.19014972549947826,0.9354019945979635,0.06383404462057896,0.33985702951501323
all_rollouts,pickscore,parti_00995,a red block to the left of a blue pyramid,pickscore,44,20.31255800073797,0.5908268369999805,-0.25757062396420904,0.1221269961375374
final_eval,imagereward,parti_00233,the Great Wall,hpsv2,4,0.18841552734375,0.0009059558312098185,-0.568455340782055,0.19479030726099822
final_eval,imagereward,parti_00233,the Great Wall,imagereward,4,-1.5882052555680275,1.886631642340076,-0.7788667520357031,0.6854646766391714
final_eval,imagereward,parti_00233,the Great Wall,pickscore,4,18.32201337814331,1.1034045241622152,-1.1625686842500353,0.22807948390554333
final_eval,imagereward,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",hpsv2,4,0.2313232421875,0.00041490793228149414,0.06071109281993153,0.08920969525215165
final_eval,imagereward,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",imagereward,4,0.0599423311650753,0.3258901391363264,0.21458111500217797,0.118404766372889
final_eval,imagereward,parti_00300,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. The city of Los Angeles is in the background.",pickscore,4,19.970048427581787,0.10519834573733533,-0.4132920761824608,0.0217450480563382
final_eval,imagereward,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",hpsv2,4,0.21258544921875,0.0001808851957321167,-0.214045799236697,0.038892274481607134
final_eval,imagereward,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",imagereward,4,0.7919573029503226,0.9786982345397962,0.655815090778167,0.3555877330850059
final_eval,imagereward,parti_00308,"a portrait of a statue of the Egyptian god Anubis wearing aviator goggles, white t-shirt and leather jacket. the skyline of Los Angeles at night can be seen in the background.",pickscore,4,19.59835958480835,0.10962447437335261,-0.5822798385875952,0.022659951985854774
final_eval,imagereward,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",hpsv2,4,0.263031005859375,0.000743581602970759,0.5256498727007737,0.1598780911017221
final_eval,imagereward,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",imagereward,4,0.22131669521331787,3.834514133552252,0.3118521476747407,1.393183455443147
final_eval,imagereward,parti_00422,"a young badger delicately sniffing a yellow rose, richly textured oil painting",pickscore,4,22.05380916595459,1.042374374448021,0.5340865482007605,0.21546423288501637
final_eval,imagereward,parti_00555,the Taj Mahal at sunrise,hpsv2,4,0.20074462890625,0.005909735957781474,-0.387670675650332,1.2706571814989678
final_eval,imagereward,parti_00555,the Taj Mahal at sunrise,imagereward,4,-0.7067800499498844,2.6599482733019033,-0.24757331841156327,0.9664316775553958
final_eval,imagereward,parti_00555,the Taj Mahal at sunrise,pickscore,4,19.226482391357422,9.560639050811005,-0.7513532343394265,1.9762340762303987
final_eval,imagereward,parti_00674,an elder politician giving a campaign speech,hpsv2,4,0.1905517578125,0.0012002090613047283,-0.5371312651404198,0.258057935911488
final_eval,imagereward,parti_00674,an elder politician giving a campaign speech,imagereward,4,-0.952921912074089,0.7703656361305482,-0.39593934453955093,0.2798948240946393
final_eval,imagereward,parti_00674,an elder politician giving a campaign speech,pickscore,4,20.248480319976807,1.6103929886749029,-0.2867034432631193,0.3328766501306096
final_eval,imagereward,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,hpsv2,4,0.264678955078125,0.0006392436722914377,0.5498141596243207,0.1374443069415595
final_eval,imagereward,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,imagereward,4,0.3161237630993128,0.24168867164625038,0.3689986557481767,0.08781207917824434
final_eval,imagereward,parti_00708,A shiny robot wearing a race car suit and black visor stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. comic book illustration.,pickscore,4,21.029356956481934,0.18482840870395498,0.06832092209800111,0.038204998389224885
final_eval,imagereward,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,hpsv2,4,0.213470458984375,8.425489068031311e-05,-0.20106868218516244,0.0181157132373035
final_eval,imagereward,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,imagereward,4,-1.8186151087284088,0.030317268034720495,-0.9177500529058695,0.01101508946612738
final_eval,imagereward,parti_00861,The trophy doesn't fit into the brown suitcase because it's too small,pickscore,4,20.764443397521973,0.09407226655336369,-0.05212162125461767,0.019445229320232137
final_eval,imagereward,parti_00973,a view of the Milllenium Wheel from the Thames,hpsv2,4,0.176116943359375,0.0016402838130791981,-0.7487925191188974,0.35267876969041784
final_eval,imagereward,parti_00973,a view of the Milllenium Wheel from the Thames,imagereward,4,-1.6097390800714493,0.8603185427909598,-0.7918466163356571,0.3125771658369061
final_eval,imagereward,parti_00973,a view of the Milllenium Wheel from the Thames,pickscore,4,19.085197925567627,1.6113019317887545,-0.815588000059783,0.333064533424331
final_eval,imagereward,parti_00995,a red block to the left of a blue pyramid,hpsv2,4,0.24310302734375,0.00015493730703989664,0.23344099564380547,0.033313197624866724
final_eval,imagereward,parti_00995,a red block to the left of a blue pyramid,imagereward,4,-0.16394905745983124,1.146637934156576,0.07962692505706259,0.41660480144600887
final_eval,imagereward,parti_00995,a red block to the left of a blue pyramid,pickscore,4,20.124753952026367,0.16989834237028845,-0.34295544672506795,0.03511887562147233
final_eval,ir_ps,parti_00233,the Great Wall,hpsv2,4,0.192169189453125,0.0006318427622318268,-0.5134144650117531,0.13585303119183836
